54517,市区,2017/4/3 22:00,1016.5,18.9,0,185,1.8,183,1.7,/,,,,,,,
54517,市区,2017/4/3 23:00,1016.7,17.6,0,169,0.5,180,1,,,,,,,,
54517,市区,2017/4/4 0:00,1016.8,16.4,0,163,0.7,209,0.8,,,,,,,,
54517,市区,2017/4/4 1:00,1016.6,17.2,0,167,1.1,166,1.4,,,,,,,,
54517,市区,2017/4/4 2:00,1016.1,16.7,0,163,1.3,160,1.1,,,,,,,,
54517,市区,2017/4/4 3:00,1015.5,16.5,0,183,1.5,182,1.3,,,,,,,,
54517,市区,2017/4/4 4:00,1015.2,16.6,0,181,2,183,1.4,,,,,,,,
54517,市区,2017/4/4 5:00,1015,16.3,0,157,1.5,162,1.3,,,,,,,,
54517,市区,2017/4/4 6:00,1015.1,15.2,0,169,1.4,151,1.1,,,,,,,,
54517,市区,2017/4/4 7:00,1015,16.8,0,181,0.7,164,1.2,,,,,,,,
54517,市区,2017/4/4 8:00,1015.1,18.4,0,209,1.7,198,1.6,,,,,,,,
54517,市区,2017/4/4 9:00,1015.6,19.4,0,188,2.8,199,2.3,,,,,,,,
54517,市区,2017/4/4 10:00,1015.4,20,0,168,1,184,1.4,,,,,,,,
54517,市区,2017/4/4 11:00,1015.4,20.6,0,203,1,222,2.2,,,,,,,,
54517,市区,2017/4/4 12:00,1015.1,21.4,0,248,1.6,242,1.6,,,,,,,,
54517,市区,2017/4/4 13:00,1014.7,21.5,0,242,2.3,245,1.9,,,,,,,,
54517,市区,2017/4/4 14:00,1014,21.2,0,254,2,263,2,,,,,,,,
54517,市区,2017/4/4 15:00,1013.6,21.3,0,261,1.1,261,2,,,,,,,,
54517,市区,2017/4/4 16:00,1013.1,21.1,0,252,1.8,258,1.6,,,,,,,,
54517,市区,2017/4/4 17:00,1012.9,20.7,0,273,2,274,1.5,,,,,,,,
54517,市区,2017/4/4 18:00,1013.2,20,0,242,1.5,246,1.6,,,,,,,,
54517,市区,2017/4/4 19:00,1013.5,18,0,277,0.9,244,0.8,,,,,,,,
54517,市区,2017/4/4 20:00,1014.6,17.3,0,247,2.4,233,2.3,,,,,,,,
54517,市区,2017/4/4 21:00,1015.2,15.8,0,277,0.9,263,1.3,,,,,,,,
54517,市区,2017/4/4 22:00,1014.6,15.5,0,261,2.1,269,2,,,,,,,,
54517,市区,2017/4/4 23:00,1015.2,15.2,0,213,1,233,1,,,,,,,,
54517,市区,2017/4/5 0:00,1014.5,15.1,0,290,1.1,282,1.2,,,,,,,,
54517,市区,2017/4/5 1:00,1014.3,14.5,0,190,1.2,197,0.8,,,,,,,,
54517,市区,2017/4/5 2:00,1013.8,14,0,218,1.7,202,1.7,,,,,,,,
54517,市区,2017/4/5 3:00,1013.6,13.4,0,146,1.3,166,1.5,,,,,,,,
54517,市区,2017/4/5 4:00,1013.3,13.3,0,165,1.8,154,1.3,,,,,,,,
54517,市区,2017/4/5 5:00,1013.4,12.3,0,160,1.6,160,1.5,,,,,,,,
54517,市区,2017/4/5 6:00,1013.6,12.2,0,126,1.2,138,1.1,,,,,,,,
54517,市区,2017/4/5 7:00,1013.6,12.4,0,157,1.6,158,1.5,,,,,,,,
54517,市区,2017/4/5 8:00,1014.2,12.5,0,158,1.6,130,1.3,,,,,,,,
54517,市区,2017/4/5 9:00,1014.5,12.2,0,117,1.6,90,1.4,,,,,,,,
54517,市区,2017/4/5 10:00,1014.4,12.9,0,71,1.3,58,1.5,,,,,,,,
54517,市区,2017/4/5 11:00,1014,14.7,0,139,1.7,97,1.3,,,,,,,,
54517,市区,2017/4/5 12:00,1013.4,15.3,0,58,1.8,127,2.3,,,,,,,,
54517,市区,2017/4/5 13:00,1012.7,16.5,0,76,2,79,1.6,,,,,,,,
54517,市区,2017/4/5 14:00,1012,16.8,0,164,2.9,131,2.3,,,,,,,,
54517,市区,2017/4/5 15:00,1011.5,16,0,165,2.2,120,2.1,,,,,,,,
54517,市区,2017/4/5 16:00,1011.1,15.8,0,161,1.8,148,2.2,,,,,,,,
54517,市区,2017/4/5 17:00,1010.8,14.7,0,143,2,116,2.3,,,,,,,,
54517,市区,2017/4/5 18:00,1011.1,13.6,0,67,1.4,92,2,,,,,,,,
54517,市区,2017/4/5 19:00,1011.5,12.3,0,98,1.1,100,1.8,,,,,,,,
54517,市区,2017/4/5 20:00,1011.9,12.1,0,171,1.6,164,1.6,,,,,,,,
54517,市区,2017/4/5 21:00,1012,10.9,0,152,1.9,143,1.9,,,,,,,,
54517,市区,2017/4/5 22:00,1012.2,10.4,0,172,2.1,185,1.8,,,,,,,,
54517,市区,2017/4/5 23:00,1012.3,10.2,0,192,1.1,176,1.3,,,,,,,,
54517,市区,2017/4/6 0:00,1011.7,10.1,0,183,1.9,184,1.6,,,,,,,,
54517,市区,2017/4/6 1:00,1010.8,10,0,168,2.1,183,1.9,,,,,,,,
54517,市区,2017/4/6 2:00,1011.1,10,0,185,1.1,185,0.9,,,,,,,,
54517,市区,2017/4/6 3:00,1010.6,9.8,0,176,1.3,186,1.2,,,,,,,,
54517,市区,2017/4/6 4:00,1010.1,9.7,0,184,1.8,182,1.6,,,,,,,,
54517,市区,2017/4/6 5:00,1010.3,9.4,0,193,1.2,200,0.9,,,,,,,,
54517,市区,2017/4/6 6:00:00,1010.5,9.2,0,C,0.1,214,0.4,,,,,,,,
54517,市区,2017/4/6 7:00,1011.4,10,0,268,0.7,230,0.6,,,,,,,,
54517,市区,2017/4/6 8:00,1011.3,11.9,0,253,1.5,239,1.6,,,,,,,,
54517,市区,2017/4/6 9:00,1012.2,13.7,0,260,1.1,275,1.2,,,,,,,,
54517,市区,2017/4/6 10:00,1011.7,15.8,0,271,2.3,270,2.1,,,,,,,,
54517,市区,2017/4/6 11:00,1011.5,17.9,0,260,2,264,2.2,,,,,,,,
54517,市区,2017/4/6 12:00,1011.1,19.9,0,225,1.4,244,2,,,,,,,,
54517,市区,2017/4/6 13:00,1010.3,21.5,0,210,1.5,256,1.3,,,,,,,,
54517,市区,2017/4/6 14:00,1009.4,22.7,0,48,2.1,35,1.5,,,,,,,,
54517,市区,2017/4/6 15:00,1008.9,24,0,227,1.4,273,1.4,,,,,,,,
54517,市区,2017/4/6 16:00,1008.9,24.3,0,340,1.9,352,1.6,,,,,,,,
54517,市区,2017/4/6 17:00,1009.3,24,0,128,1.6,96,1.1,,,,,,,,
54517,市区,2017/4/6 18:00,1009.5,23,0,119,1,104,1,,,,,,,,
54517,市区,2017/4/6 19:00,1010.2,20.6,0,90,1.4,101,1.4,,,,,,,,
54517,市区,2017/4/6 20:00,1011.7,18.9,0,105,1.5,99,2.1,,,,,,,,
54517,市区,2017/4/6 21:00,1012.8,17.7,0,130,2.2,126,2.7,,,,,,,,
54517,市区,2017/4/6 22:00,1014,15.9,0,105,3.2,115,3.1,,,,,,,,
54517,市区,2017/4/6 23:00,1014.9,14.6,0,90,2.4,109,2.6,,,,,,,,
54517,市区,2017/4/7 0:00,1015.6,13.9,0,108,2.9,111,2.8,,,,,,,,
54517,市区,2017/4/7 1:00,1015.7,13.8,0,106,3.7,109,3,,,,,,,,
54517,市区,2017/4/7 2:00,1015.1,13.4,0,115,2.7,111,2.7,,,,,,,,
54517,市区,2017/4/7 3:00,1014.5,13.2,0,118,3.2,110,2.7,,,,,,,,
54517,市区,2017/4/7 4:00,1013.6,13,0,104,2.9,109,2.9,,,,,,,,
54517,市区,2017/4/7 5:00,1014,12.8,0,89,3.3,108,3.4,,,,,,,,
54517,市区,2017/4/7 6:00,1014.8,12.6,0,98,1.3,105,2,,,,,,,,
54517,市区,2017/4/7 7:00,1015.1,12.7,0,122,2.6,118,2.8,,,,,,,,
54517,市区,2017/4/7 8:00,1015.5,12.8,0,102,2.3,104,2.2,,,,,,,,
54517,市区,2017/4/7 9:00,1015.6,14,0,110,1.9,141,1.9,,,,,,,,
54517,市区,2017/4/7 10:00,1015.5,15.1,0,121,1.8,126,2.4,,,,,,,,
54517,市区,2017/4/7 11:00,1014.8,16.3,0,171,2.2,140,2.1,,,,,,,,
54517,市区,2017/4/7 12:00,1013.3,17.1,0,170,1.7,160,2.2,,,,,,,,
54517,市区,2017/4/7 13:00,1012.5,18.1,0,150,2,125,1.8,,,,,,,,
54517,市区,2017/4/7 14:00,1012.1,17.9,0,133,1.4,155,1.7,,,,,,,,
54517,市区,2017/4/7 15:00,1011,18.7,0,97,2.3,154,1.4,,,,,,,,
54517,市区,2017/4/7 16:00,1010.2,18.5,0,53,1.9,91,1.6,,,,,,,,
54517,市区,2017/4/7 17:00,1010.2,18.3,0,116,1,116,1.3,,,,,,,,
54517,市区,2017/4/7 18:00,1010.2,17.4,0,135,1.4,120,1.5,,,,,,,,
54517,市区,2017/4/7 19:00,1011,15.9,0,98,1.1,119,1.4,,,,,,,,
54517,市区,2017/4/7 20:00,1012,15,0,76,1,106,1.2,,,,,,,,
54517,市区,2017/4/7 21:00,1012.9,14.5,0,130,0.8,128,1.3,,,,,,,,
54517,市区,2017/4/7 22:00,1012.5,14.3,0,97,1,108,1,,,,,,,,
54517,市区,2017/4/7 23:00,1012.5,14.3,0,177,1.2,174,1,,,,,,,,
54517,市区,2017/4/8 0:00,1012.8,14.4,0,162,0.5,95,0.6,,,,,,,,
54517,市区,2017/4/8 1:00:00,1013.2,14.6,0,C,0.1,C,0.1,,,,,,,,
54517,市区,2017/4/8 2:00:00,1013.1,14.8,0,C,0.2,159,0.6,,,,,,,,
54517,市区,2017/4/8 3:00,1013.1,14.2,0.2,173,0.7,143,0.6,,,,,,,,
54517,市区,2017/4/8 4:00,1012.8,14.1,0.2,40,0.3,28,0.5,,,,,,,,
54517,市区,2017/4/8 5:00,1012.8,14.4,0,114,0.3,30,0.5,,,,,,,,
54517,市区,2017/4/8 6:00,1014.1,14.9,0,42,1.2,51,1.2,,,,,,,,
54517,市区,2017/4/8 7:00,1015.6,13.8,0.1,47,1.9,48,1.8,,,,,,,,
54517,市区,2017/4/8 8:00,1016.9,13.4,0.3,42,1.8,73,1.7,,,,,,,,
54517,市区,2017/4/8 9:00,1017.9,14.5,0,93,2.4,96,2.5,,,,,,,,
54517,市区,2017/4/8 10:00,1019.1,14.2,0,93,1.7,81,2.3,,,,,,,,
54517,市区,2017/4/8 11:00,1019.4,14.6,0,65,1.4,80,2.6,,,,,,,,
54517,市区,2017/4/8 12:00,1019.2,14.8,0,42,2.2,46,2.3,,,,,,,,
54517,市区,2017/4/8 13:00,1019.2,15,0,107,2.1,98,1.7,,,,,,,,
54517,市区,2017/4/8 14:00,1018.8,15.4,0,72,1.3,97,1.7,,,,,,,,
54517,市区,2017/4/8 15:00,1018.9,15.4,0,173,1.5,163,1.1,,,,,,,,
54517,市区,2017/4/8 16:00,1018.7,15.7,0,257,1.1,212,1.1,,,,,,,,
54517,市区,2017/4/8 17:00,1018.6,14.8,0,217,0.9,218,1.7,,,,,,,,
54517,市区,2017/4/8 18:00,1018.9,14,0,156,1.5,167,1.3,,,,,,,,
54517,市区,2017/4/8 19:00,1019.1,13.2,0,203,1.5,189,1.3,,,,,,,,
54517,市区,2017/4/8 20:00,1020.8,12.2,0,170,1.4,195,1.3,,,,,,,,
54517,市区,2017/4/8 21:00,1020.6,11.2,0,240,0.6,213,0.6,,,,,,,,
54517,市区,2017/4/8 22:00,1021,10.5,0,182,0.6,227,0.4,,,,,,,,
54517,市区,2017/4/8 23:00,1021.4,9.5,0,151,0.3,234,0.3,,,,,,,,
54517,市区,2017/4/9 0:00:00,1021.7,9.2,0,C,0.2,223,0.4,,,,,,,,
54517,市区,2017/4/9 1:00:00,1022,8.7,0,C,0,C,0.1,,,,,,,,
54517,市区,2017/4/9 2:00,1022.2,8.6,0,261,0.7,245,0.7,,,,,,,,
54517,市区,2017/4/9 3:00:00,1022.2,8.7,0,C,0,C,0,,,,,,,,
54517,市区,2017/4/9 4:00:00,1021.9,8.9,0,C,0,C,0,,,,,,,,
54517,市区,2017/4/9 5:00,1021.5,8.4,0,303,0.3,337,0.3,,,,,,,,
54517,市区,2017/4/9 6:00:00,1021.7,7.7,0,C,0.2,C,0.2,,,,,,,,
54517,市区,2017/4/9 7:00:00,1022.1,10.5,0,152,0.5,C,0.2,,,,,,,,
54517,市区,2017/4/9 8:00,1022.5,14.1,0,69,1,45,1,,,,,,,,
54517,市区,2017/4/9 9:00,1023,15.2,0,79,0.8,349,1,,,,,,,,
54517,市区,2017/4/9 10:00,1023.6,16,0,37,2,62,2.1,,,,,,,,
54517,市区,2017/4/9 11:00,1023.2,16.7,0,114,2.1,85,2,,,,,,,,
54517,市区,2017/4/9 12:00,1022.7,15.3,0,129,3.7,155,3.5,,,,,,,,
54517,市区,2017/4/9 13:00,1021.8,15.4,0,170,2.8,160,3,,,,,,,,
54517,市区,2017/4/9 14:00,1020.7,15.5,0,134,2.3,145,2.5,,,,,,,,
54517,市区,2017/4/9 15:00,1019.6,15.9,0,184,2.2,195,2,,,,,,,,
54517,市区,2017/4/9 16:00,1018.9,15.8,0,174,2,212,1.7,,,,,,,,
54517,市区,2017/4/9 17:00,1018.5,15.4,0,249,1.7,251,1.5,,,,,,,,
54517,市区,2017/4/9 18:00,1018,15,0,253,1.3,240,1.5,,,,,,,,
54517,市区,2017/4/9 19:00,1017.8,14.6,0,205,1.2,224,1.2,,,,,,,,
54517,市区,2017/4/9 20:00,1017.6,14,0,223,1.2,211,1.1,,,,,,,,
54517,市区,2017/4/9 21:00,1017.4,12.9,0,252,1,250,1.1,,,,,,,,
54517,市区,2017/4/9 22:00,1017.1,12.3,0,248,1,250,0.9,,,,,,,,
54517,市区,2017/4/9 23:00,1016.9,12.3,0,270,1.6,244,1.2,,,,,,,,
54517,市区,2017/4/10 0:00,1016.6,12.1,0,253,1.3,251,1.3,,,,,,,,
54517,市区,2017/4/10 1:00,1016.5,11.9,0,239,0.8,246,0.9,,,,,,,,
54517,市区,2017/4/10 2:00,1015.9,11.6,0,237,1.1,243,1,,,,,,,,
54517,市区,2017/4/10 3:00,1015.1,11.8,0,260,1.2,267,1.5,,,,,,,,
54517,市区,2017/4/10 4:00,1014.3,11.2,0,214,1,240,1.3,,,,,,,,
54517,市区,2017/4/10 5:00,1013.9,10.1,0,238,0.8,232,0.8,,,,,,,,
54517,市区,2017/4/10 6:00,1013.6,9.9,0,270,0.9,246,0.7,,,,,,,,
54517,市区,2017/4/10 7:00,1013.7,11,0,254,0.7,239,0.7,,,,,,,,
54517,市区,2017/4/10 8:00,1013.4,13.7,0,217,1.1,214,1.1,,,,,,,,
54517,市区,2017/4/10 9:00,1013.3,15.6,0,251,1.2,242,1.7,,,,,,,,
54517,市区,2017/4/10 10:00,1013.3,17.7,0,245,2.3,261,2.6,,,,,,,,
54517,市区,2017/4/10 11:00,1012.9,19,0,263,1.9,258,2.1,,,,,,,,
54517,市区,2017/4/10 12:00,1012.2,19.3,0,241,2.4,247,2.1,,,,,,,,
54517,市区,2017/4/10 13:00,1011.1,19.8,0,253,2.5,260,2.3,,,,,,,,
54517,市区,2017/4/10 14:00,1010.2,19.6,0,236,1.5,249,2,,,,,,,,
54517,市区,2017/4/10 15:00,1009.3,19.5,0,238,2.5,246,2.2,,,,,,,,
54517,市区,2017/4/10 16:00,1008.4,19.3,0,249,1.8,247,1.9,,,,,,,,
54517,市区,2017/4/10 17:00,1007.9,18.7,0,256,2.6,253,1.9,,,,,,,,
54517,市区,2017/4/10 18:00,1007.6,18,0,265,1.9,256,2.3,,,,,,,,
54517,市区,2017/4/10 19:00,1007.6,17.1,0,245,1.6,247,1.8,,,,,,,,
54517,市区,2017/4/10 20:00,1008.4,15.9,0,254,2.8,248,1.7,,,,,,,,
54517,市区,2017/4/10 21:00,1009,15,0,255,2.2,252,2.3,,,,,,,,
54517,市区,2017/4/10 22:00,1009.3,13.9,0,245,1.4,251,1.7,,,,,,,,
54517,市区,2017/4/10 23:00,1009.8,13,0,251,1.4,248,1.9,,,,,,,,
54517,市区,2017/4/11 0:00,1010.1,12.4,0,255,2.8,255,2.8,,,,,,,,
54517,市区,2017/4/11 1:00,1011,11.6,0,255,1.3,258,1.8,,,,,,,,
54517,市区,2017/4/11 2:00,1010.4,10.7,0,253,1.3,261,1.9,,,,,,,,
54517,市区,2017/4/11 3:00,1010.1,10.2,0,261,1.7,260,1.8,,,,,,,,
54517,市区,2017/4/11 4:00,1010.8,9.6,0,284,1.2,276,1.1,,,,,,,,
54517,市区,2017/4/11 5:00,1011.3,9.7,0,280,1.6,272,1.6,,,,,,,,
54517,市区,2017/4/11 6:00,1013,10.1,0,44,0.9,1,1.1,,,,,,,,
54517,市区,2017/4/11 7:00,1014.3,12.3,0,36,2.5,37,2.2,,,,,,,,
54517,市区,2017/4/11 8:00,1015.8,14.3,0,36,1.6,28,1.9,,,,,,,,
54517,市区,2017/4/11 9:00,1017,16.5,0,1,1,48,1.7,,,,,,,,
54517,市区,2017/4/11 10:00,1017.3,18.6,0,132,1.2,76,1.1,,,,,,,,
54517,市区,2017/4/11 11:00,1017.2,19.9,0,353,1.5,3,2,,,,,,,,
54517,市区,2017/4/11 12:00,1016.9,19.9,0,3,1.8,5,2.3,,,,,,,,
54517,市区,2017/4/11 13:00,1016.6,20.3,0,287,2.1,292,1.7,,,,,,,,
54517,市区,2017/4/11 14:00,1015.8,20.5,0,9,1.6,13,1.8,,,,,,,,
54517,市区,2017/4/11 15:00,1014.7,20.7,0,61,2.7,43,2.7,,,,,,,,
54517,市区,2017/4/11 16:00,1013.9,20.7,0,2,2.4,22,1.7,,,,,,,,
54517,市区,2017/4/11 17:00,1013.5,20.4,0,41,1.7,29,1.6,,,,,,,,
54517,市区,2017/4/11 18:00,1013.6,19.5,0,264,0.6,286,0.7,,,,,,,,
54517,市区,2017/4/11 19:00,1014.1,17.7,0,126,0.7,119,0.8,,,,,,,,
54517,市区,2017/4/11 20:00,1015.4,16.4,0,172,0.8,181,1.1,,,,,,,,
54517,市区,2017/4/11 21:00:00,1016.3,15,0,C,0.1,281,0.3,,,,,,,,
54517,市区,2017/4/11 22:00,1016.7,13.3,0,241,0.4,268,0.6,,,,,,,,
54517,市区,2017/4/11 23:00,1016.5,12.4,0,255,0.8,232,0.6,,,,,,,,
54517,市区,2017/4/12 0:00,1016.7,12.2,0,226,0.8,233,0.7,,,,,,,,
54517,市区,2017/4/12 1:00:00,1016.6,10.8,0,C,0.1,C,0,,,,,,,,
54517,市区,2017/4/12 2:00,1016,11,0,258,0.8,251,0.8,,,,,,,,
54517,市区,2017/4/12 3:00,1015.3,12.2,0,228,0.9,227,0.8,,,,,,,,
54517,市区,2017/4/12 4:00,1014.9,11.7,0,262,1.1,249,1,,,,,,,,
54517,市区,2017/4/12 5:00,1014.7,11.6,0,252,1.6,251,1.5,,,,,,,,
54517,市区,2017/4/12 6:00,1014.6,11.5,0,267,1,249,1.2,,,,,,,,
54517,市区,2017/4/12 7:00,1014.7,13.4,0,255,1.8,254,2,,,,,,,,
54517,市区,2017/4/12 8:00,1014.6,15.7,0,253,3.1,253,2.8,,,,,,,,
54517,市区,2017/4/12 9:00,1014.4,18.4,0,267,2.3,260,2.7,,,,,,,,
54517,市区,2017/4/12 10:00,1014.2,21.1,0,251,2.6,256,2.6,,,,,,,,
54517,市区,2017/4/12 11:00,1013.5,23.7,0,250,4,263,3.1,,,,,,,,
54517,市区,2017/4/12 12:00,1012.3,24.8,0,260,3.7,254,3.5,,,,,,,,
54517,市区,2017/4/12 13:00,1011.4,25.7,0,252,2.6,264,2.8,,,,,,,,
54517,市区,2017/4/12 14:00,1010.7,26.3,0,250,3.9,252,3.7,,,,,,,,
54517,市区,2017/4/12 15:00,1010,26.5,0,256,2.6,262,2.5,,,,,,,,
54517,市区,2017/4/12 16:00,1009.7,25.2,0,293,1,264,1.8,,,,,,,,
54517,市区,2017/4/12 17:00,1009.8,24.8,0,175,1.1,236,1.4,,,,,,,,
54517,市区,2017/4/12 18:00,1011.3,15.9,0,85,2.5,97,2.7,,,,,,,,
54517,市区,2017/4/12 19:00,1012.2,13.7,0,110,4,124,3.5,,,,,,,,
54517,市区,2017/4/12 20:00,1013,12.2,0,117,3.4,118,3.1,,,,,,,,
54517,市区,2017/4/12 21:00,1013.8,11.9,0,106,2.3,85,1.7,,,,,,,,
54517,市区,2017/4/12 22:00,1014,11.5,0,81,2,98,2.3,,,,,,,,
54517,市区,2017/4/12 23:00,1014.4,11.1,0,50,3.3,38,2.8,,,,,,,,
54517,市区,2017/4/13 0:00,1014.3,11.2,0,44,2.4,39,2.3,,,,,,,,
54517,市区,2017/4/13 1:00,1014,11.2,0,41,2.8,34,2,,,,,,,,
54517,市区,2017/4/13 2:00,1013.7,10.2,0,36,1.6,41,2,,,,,,,,
54517,市区,2017/4/13 3:00,1013.4,10,0,43,2.1,46,2.3,,,,,,,,
54517,市区,2017/4/13 4:00,1013.2,9.7,0,57,1.3,43,1.6,,,,,,,,
54517,市区,2017/4/13 5:00,1013.2,9.3,0,40,1.7,48,2,,,,,,,,
54517,市区,2017/4/13 6:00,1012.8,9.1,0,61,1.2,51,1.8,,,,,,,,
54517,市区,2017/4/13 7:00,1013.1,9.9,0,76,1.3,89,1.4,,,,,,,,
